Code Year,Province/Territory,Code Book,National Division,National Sentence Number,National Article Title,National Sentence Text,P/T Document,P/T Division,P/T Sentence Number,P/T Article Title,P/T Sentence Text,Difference Type,Variation,Variation Label,Text Difference Tracked,Exception,Comments,Difference Type Updated,Exception Updated,Variation Updated
2015,ON,NFC,Div B,,,,ofc2019_divb,Div B,9.6.2.1.(1),Construction,"Fire separations required under this Section to have a fire-resistance rating shall comply with Subsection 3.1.7. and Articles 3.1.8.1., 3.1.8.3., and 3.5.4.2. of the 1990 Building Code.",Common Sentence,No,,,,,,,
2015,ON,NFC,Div B,,,,ofc2019_divb,Div B,9.6.2.1.(2),Construction,"If a fire-resistance rating of 1 h or less is required, existing wall assemblies, floor assemblies and their supporting assemblies are deemed to comply with Sentence (1) if they consist of reinforced concrete, masonry, clay tile with plaster or gypsum board finish on both sides, or membranes of lath and plaster or gypsum board.",Common Sentence,No,,,,,,,
2015,ON,NFC,Div B,,,,ofc2019_divb,Div B,9.6.2.2.(1),Floor assemblies,Floor assemblies shall be fire separations having a fire-resistance rating not less than 1 h. ,Common Sentence,No,,,,,,,
2015,ON,NFC,Div B,,,,ofc2019_divb,Div B,9.6.2.2.(2),Floor assemblies,"Walls, columns and arches supporting floor assemblies shall have a fire-resistance rating not less than 1 h.",Common Sentence,No,,,,,,,
2015,ON,NFC,Div B,,,,ofc2019_divb,Div B,9.6.2.2.(3),Floor assemblies,Sentences (1) and (2) do not apply to floor assemblies between different levels of the same multi-level dwelling unit.,Common Sentence,No,,,,,,,
2015,ON,NFC,Div B,,,,ofc2019_divb,Div B,9.6.2.3.(1),Combustible construction,Buildings of combustible construction shall be sprinklered.,Common Sentence,No,,,,,,,
2015,ON,NFC,Div B,,,,ofc2019_divb,Div B,9.6.2.3.(2),Combustible construction,"Where only the roof assembly is of combustible construction, the building is deemed to be in compliance with Sentence (1) where the ceiling membrane has a fire-resistance rating not less than 45 min and the attic space is fire stopped in accordance with Article 3.1.11.5. of the 1990 Building Code, the roof assembly is of heavy timber construction in accordance with Article 3.1.4.6. of the 1990 Building Code, or the top storey and attic space are sprinklered.",Common Sentence,No,,,,,,,
2015,ON,NFC,Div B,,,,ofc2019_divb,Div B,9.6.2.4.(1),Fire separations between occupancies,Fire separations having a fire-resistance rating not less than 1 h shall be provided between residential occupancies and other major occupancies.,Common Sentence,No,,,,,,,
2015,ON,NFC,Div B,,,,ofc2019_divb,Div B,9.6.2.4.(2),Fire separations between occupancies,Existing fire separations having a fire-resistance rating not less than 30 min are deemed to comply with Sentence (1) if the other major occupancy is sprinklered.,Common Sentence,No,,,,,,,
2015,ON,NFC,Div B,,,,ofc2019_divb,Div B,9.6.2.5.(1),Fire separations between dwelling units and corridors,Each dwelling unit and sleeping room not within a dwelling unit shall be separated from adjacent rooms and areas by a fire separation having a fire-resistance rating not less than 45 min. ,Common Sentence,No,,,,,,,
2015,ON,NFC,Div B,,,,ofc2019_divb,Div B,9.6.2.5.(2),Fire separations between dwelling units and corridors,Public corridors shall be separated from adjacent rooms and areas by a fire separation having a fire-resistance rating not less than 45 min.,Common Sentence,No,,,,,,,
2015,ON,NFC,Div B,,,,ofc2019_divb,Div B,9.6.2.5.(3),Fire separations between dwelling units and corridors,Existing fire separations having less than a 45 min fire-resistance rating are deemed to be in compliance with Sentences (1) and (2) where the floor area is sprinklered.,Common Sentence,No,,,,,,,
2015,ON,NFC,Div B,,,,ofc2019_divb,Div B,9.6.2.5.(4),Fire separations between dwelling units and corridors,Existing fire separations having a fire-resistance rating not less than 30 min are deemed to comply with Sentences (1) and (2) if smoke detectors are installed in public corridors.,Common Sentence,No,,,,,,,
2015,ON,NFC,Div B,,,,ofc2019_divb,Div B,9.6.2.6.(1),Protection of openings in fire separations,"Closures in fire separations shall be in accordance with Sentences 3.1.8.4.(2), 3.1.8.10.(1) and 3.1.8.11.(1) and Articles 3.1.8.13. and 3.3.4.5. of the 1990 Building Code. ",Common Sentence,No,,,,,,,
2015,ON,NFC,Div B,,,,ofc2019_divb,Div B,9.6.2.6.(2),Protection of openings in fire separations,Openings in fire separations required to have a 30 min fire-resistance rating shall be protected with closures having a 20 min fire-protection rating.,Common Sentence,No,,,,,,,
2015,ON,NFC,Div B,,,,ofc2019_divb,Div B,9.6.2.6.(3),Protection of openings in fire separations,"Where a 1.5 h fire-protection rating is required, existing closures consisting of hollow metal or kalamein doors in hollow metal frames, with openings, if any, protected by wired glass panels not exceeding 645 cm2, and equipped with self-closing and latching devices are deemed to be in compliance with Sentence (1).",Common Sentence,No,,,,,,,
2015,ON,NFC,Div B,,,,ofc2019_divb,Div B,9.6.2.6.(4),Protection of openings in fire separations,"Where a 1 h or 45 min fire-protection rating is required, existing closures are deemed to be in compliance with Sentence (1) where they consist of hollow metal or kalamein doors in hollow metal frames, with openings, if any, protected by wired glass, and equipped with self-closing and latching devices, or wired glass screens set in fixed steel frames.",Common Sentence,No,,,,,,,
2015,ON,NFC,Div B,,,,ofc2019_divb,Div B,9.6.2.6.(5),Protection of openings in fire separations,"Where a 20 min fire-protection rating is required, or in a fire separation required under Article 9.6.2.5., existing closures consisting of 45 mm solid core wood doors installed in solid wood or hollow metal frames and equipped with self-closing and latching devices are deemed to be in compliance with Sentences (1) and (2). ",Common Sentence,No,,,,,,,
2015,ON,NFC,Div B,,,,ofc2019_divb,Div B,9.6.2.6.(6),Protection of openings in fire separations,"Where the floor area is sprinklered, existing closures in fire separations to which Article 9.6.2.5. applies are deemed to be in compliance with Sentence (2) and Sentences 3.1.8.4.(2) and 3.1.8.10.(1) of the 1990 Building Code.",Common Sentence,No,,,,,,,
2015,ON,NFC,Div B,,,,ofc2019_divb,Div B,9.6.2.6.(7),Protection of openings in fire separations,"Despite Sentence (1), garbage intake room doors that swing inward shall be acceptable without a latching device.",Common Sentence,No,,,,,,,
2015,ON,NFC,Div B,,,,ofc2019_divb,Div B,9.6.2.6.(8),Protection of openings in fire separations,Existing operable transoms and glass lights shall be fixed shut and shall meet the fire-protection rating requirements of Sentences (1) and (2).,Common Sentence,No,,,,,,,
2015,ON,NFC,Div B,,,,ofc2019_divb,Div B,9.6.2.6.(9),Protection of openings in fire separations,"Despite Sentences (1) and (2), fire dampers or fire-stop flaps are not required in existing noncombustible ducts at penetrations of fire separations.",Common Sentence,No,,,,,,,
2015,ON,NFC,Div B,,,,ofc2019_divb,Div B,9.6.2.7.(1),Storage rooms,"Storage rooms for the use of occupants, not contained within a dwelling unit or suite, shall be separated from the remainder of the building by a fire separation having a fire-resistance rating not less than 1 h, and sprinklered in accordance with Article 9.6.5.5.",Common Sentence,No,,,,,,,
2015,ON,NFC,Div B,,,,ofc2019_divb,Div B,9.6.2.7.(2),Storage rooms,"Despite Clause (1)(b), existing sprinkler systems or alternate fire protection systems that will control or extinguish fire and that are approved may be used. separated from the remainder of the building by a fire separation having a fire-resistance rating not less than 1 h, and sprinklered in accordance with Article 9.6.5.5.",Common Sentence,No,,,,,,,
2015,ON,NFC,Div B,,,,ofc2019_divb,Div B,9.6.2.8.(1),Fuel-fired appliance service rooms,Fuel-fired appliances shall be enclosed in a service room separated from the remainder of the building by a fire separation having a fire-resistance rating not less than 1 h.,Common Sentence,No,,,,,,,
2015,ON,NFC,Div B,,,,ofc2019_divb,Div B,9.6.2.8.(2),Fuel-fired appliance service rooms,Sentence (1) does not apply to fuel-fired appliances that serve only one dwelling unit or suite.,Common Sentence,No,,,,,,,
2015,ON,NFC,Div B,,,,ofc2019_divb,Div B,9.6.2.9.(1),Incinerator rooms,Incinerator rooms shall be separated from the remainder of the building by a fire separation having a fire-resistance rating not less than 2 h.,Common Sentence,No,,,,,,,
2015,ON,NFC,Div B,,,,ofc2019_divb,Div B,9.6.2.9.(2),Incinerator rooms,A fire separation having a fire-resistance rating not less than 1 h is deemed to comply with Sentence (1) if the incinerator room is sprinklered.,Common Sentence,No,,,,,,,
2015,ON,NFC,Div B,,,,ofc2019_divb,Div B,9.6.2.10.(1),Combustion air,"Where a service room is separated in accordance with Article 9.6.2.8., sufficient combustion air shall be brought directly from the outside for the proper combustion and safe operation of the appliances.",Common Sentence,No,,,,,,,
2015,ON,NFC,Div B,,,,ofc2019_divb,Div B,9.6.2.11.(1),Refuse storage rooms,"Refuse storage rooms shall be separated from the remainder of the building by a fire separation having a fire-resistance rating not less than 1 h, and sprinklered to provide a minimum average density of 6.5 L/m2 over the room area.",Common Sentence,No,,,,,,,
2015,ON,NFC,Div B,,,,ofc2019_divb,Div B,9.6.2.12.(1),Vertical service spaces,"Vertical service spaces shall be separated from the remainder of the building by a fire separation having a fire-resistance rating not less than 45 min. separated from the remainder of the building by a fire separation having a fire-resistance rating not less than 1 h, and sprinklered to provide a minimum average density of 6.5 L/m2 over the room area.",Common Sentence,No,,,,,,,
2015,ON,NFC,Div B,,,,ofc2019_divb,Div B,9.6.2.12.(2),Vertical service spaces,"Where openings in the vertical service space, including the top and bottom, are sealed with noncombustible materials having the same fire-resistance rating as the existing construction, the vertical service space is deemed to be in compliance with Sentence (1).",Common Sentence,No,,,,,,,
2015,ON,NFC,Div B,,,,ofc2019_divb,Div B,9.6.2.13.(1),Refuse and linen chutes,Each room into which a linen or refuse chute discharges shall be separated from the remainder of the building by a fire separation having a fire-resistance rating not less than 1 h.,Common Sentence,No,,,,,,,
2015,ON,NFC,Div B,,,,ofc2019_divb,Div B,9.6.2.13.(2),Refuse and linen chutes,"Automatic sprinklers shall be installed in each linen or refuse chute at the top, at alternate floor levels, and in the room or bin into which the chute discharges.",Common Sentence,No,,,,,,,
2015,ON,NFC,Div B,,,,ofc2019_divb,Div B,9.6.2.13.(3),Refuse and linen chutes,"An existing chute installation is deemed to be in compliance with Sentence (2) where the chute outlet in the discharge room is protected by an automatic, self-latching closure held open by a fusible link, the room into which the chute discharges is sprinklered, and at least one sprinkler head with a minimum discharge rate of 66 L/min is located at the top of the chute.",Common Sentence,No,,,,,,,
2015,ON,NFC,Div B,,,,ofc2019_divb,Div B,9.6.2.14.(1),Transformer vaults,"Transformer vaults to which the Electricity Act, 1998 applies shall be separated from the remainder of the building by a fire separation having a fire-resistance rating not less than 2 h and shall be provided with heat detectors connected to the fire alarm system. ",Common Sentence,No,,,,,,,
2015,ON,NFC,Div B,,,,ofc2019_divb,Div B,9.6.2.15.(1),Storage garages,A storage garage shall be separated from the remainder of the building by a fire separation having a fire-resistance rating not less than 1.5 h.,Common Sentence,No,,,,,,,
2015,ON,NFC,Div B,,,,ofc2019_divb,Div B,9.6.2.15.(2),Storage garages,Underground storage garages shall be sprinklered.,Common Sentence,No,,,,,,,
2015,ON,NFC,Div B,,,,ofc2019_divb,Div B,9.6.2.15.(3),Storage garages,Sentence (2) does not apply to an underground storage garage that is equipped with heat detectors connected to the fire alarm system and that has vestibules located at points of access to the residential occupancy.,Common Sentence,No,,,,,,,
2015,ON,NFC,Div B,,,,ofc2019_divb,Div B,9.6.2.16.(1),Smoke control measures,Buildings where the vertical distance between the floor of the top storey and grade exceeds 18 m shall have smoke control measures in accordance with Article 3.2.6.2. of the 1990 Building Code.,Common Sentence,No,,,,,,,
2015,ON,NFC,Div B,,,,ofc2019_divb,Div B,9.6.2.16.(2),Smoke control measures,"Buildings are deemed to be in compliance with Sentence (1) where all dwelling units have access to an exterior balcony, the length of public corridors does not exceed 30 m between exits, public corridors on each floor area are equipped with smoke detectors connected to the fire alarm system, public corridors on each floor area are subdivided in accordance with Sentence (3), or the building is fully sprinklered.",Common Sentence,No,,,,,,,
