Code Year,Province/Territory,Code Book,National Division,National Sentence Number,National Article Title,National Sentence Text,P/T Document,P/T Division,P/T Sentence Number,P/T Article Title,P/T Sentence Text,Difference Type,Variation,Variation Label,Text Difference Tracked,Exception,Comments,Difference Type Updated,Exception Updated,Variation Updated
2015,ON,NECB,Div B,4.3.2.8.(1),4.3.2.8. Determination of the Daylight Supply Factor for Sidelighting,"For spaces where sidelighting is the primary daylight supply, the daylight supply factor, CDL,sup,i, shall be calculated using the following equation: where ?eff,i = effective luminous transmittance of the fenestration providing sidelighting calculated in accordance with Sentence (2), CDL,sup,raw,i = raw daylight supply factor for the rough opening (opening without fenestration) calculated in accordance with Sentence (3), and fobst,i = factor to account for horizontal obstructions calculated in accordance with Sentence (4).",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,QC,NECB,Div B,4.3.2.8.(1),Determination of the Daylight Supply Factor for Sidelighting,"For spaces where sidelighting is the primary daylight supply, the daylight supply factor, CDL,sup,i, shall be calculated using the following equation:where- ?eff,i = effective luminous transmittance of the fenestration providing sidelighting calculated in accordance with Sentence 4.3.2.8.(2), - CDL,sup,raw,i = raw daylight supply factor for the rough opening (opening without fenestration) calculated in accordance with Sentence 4.3.2.8.(3), and - fobst,i = factor to account for horizontal obstructions calculated in accordance with Sentence 4.3.2.8.(4).",QECB2015,Div B,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,4.3.2.8.(2),4.3.2.8. Determination of the Daylight Supply Factor for Sidelighting,"The effective luminous transmittance of the fenestration providing sidelighting, ?eff,i, shall be calculated using the following equation: where ?D65,i = luminous transmittance of the glazing for standard illuminant D65, k1,i = factor to account for framing defined as the ratio of glazed area to overall area of the opening including area of framing, k2,i = factor to account for dirt accumulation (if unknown, value shall be set to 0.8), and k3,i = factor to account for non-perpendicular light incidence (if unknown, value shall be set to 0.85).",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,QC,NECB,Div B,4.3.2.8.(2),Determination of the Daylight Supply Factor for Sidelighting,"The effective luminous transmittance of the fenestration providing sidelighting, ?eff,i, shall be calculated using the following equation:where- ?D65,i = luminous transmittance of the glazing for standard illuminant D65, - k1,i = factor to account for framing defined as the ratio of glazed area to overall area of the opening including area of framing, - k2,i = factor to account for dirt accumulation (if unknown, value shall be set to 0.8), and - k3,i = factor to account for non-perpendicular light incidence (if unknown, value shall be set to 0.85).",QECB2015,Div B,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,4.3.2.8.(3),4.3.2.8. Determination of the Daylight Supply Factor for Sidelighting,"The raw daylight supply factor for the rough opening, CDL,sup,raw,i, shall be determined using Table 4.3.2.8.",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,QC,NECB,Div B,4.3.2.8.(3),Determination of the Daylight Supply Factor for Sidelighting,"The raw daylight supply factor for the rough opening, CDL,sup,raw,i, shall be determined using Table 4.3.2.8.",QECB2015,Div B,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,4.3.2.8.(4),4.3.2.8. Determination of the Daylight Supply Factor for Sidelighting,"The factor to account for horizontal obstructions, fobst,i, shall be calculated using the following equation: where ?obst,i = angle from the centre of the fenestration to the top of the horizontal obstruction, in degrees.",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,Interior Lighting Controls,,,,,,
2015,QC,NECB,Div B,4.3.2.8.(4),Determination of the Daylight Supply Factor for Sidelighting,"The factor to account for horizontal obstructions, fobst,i, shall be calculated using the following equation:where- ?obst,i = angle from the centre of the fenestration to the top of the horizontal obstruction, in degrees.",QECB2015,Div B,,,,National Only,Yes,,,,,,,
2015,QC,NECB,Div B,4.3.2.9.(1),Determination of the Daylight Supply Factor for Toplighting,"For spaces where toplighting is the primary daylight supply, the daylight supply factor, CDL,sup,i, shall be determined using Table 4.3.2.9.A.",QECB2015,Div B,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,4.3.2.9.(1),4.3.2.9. Determination of the Daylight Supply Factor for Toplighting,"For spaces where toplighting is the primary daylight supply, the daylight supply factor, CDL,sup,i, shall be determined using Table 4.3.2.9.-A.",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,4.3.2.9.(2),4.3.2.9. Determination of the Daylight Supply Factor for Toplighting,"The mean daylight factor for toplighting, Di, shall be calculated using the following equation: where ?D65,i = luminous transmittance of the roof glazing for standard illuminant D65, kskyl,1,i = factor to account for framing defined as the ratio of glazed area to overall area of the opening including area of framing (if unknown, value shall be set to 0.7), kskyl,2,i = factor to account for dirt accumulation (if unknown, value shall be set to 0.9), kskyl,3,i = factor to account for non-perpendicular light incidence (if unknown, value shall be set to 0.85), ARb,i = area of the openings providing toplighting (area of rough opening), in m2, ARG,i = area of the space, in m2, and ?R,i = utilization factor determined using Table 4.3.2.9.-B.",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,QC,NECB,Div B,4.3.2.9.(2),Determination of the Daylight Supply Factor for Toplighting,"The mean daylight factor for toplighting, Di, shall be calculated using the following equation:where- ?D65,i = luminous transmittance of the roof glazing for standard illuminant D65, - kskyl,1,i = factor to account for framing defined as the ratio of glazed area to overall area of the opening including area of framing (if unknown, value shall be set to 0.7), - kskyl,2,i = factor to account for dirt accumulation (if unknown, value shall be set to 0.9), - kskyl,3,i = factor to account for non-perpendicular light incidence (if unknown, value shall be set to 0.85), - ARb,i = area of the openings providing toplighting (area of rough opening), in m2, - ARG,i = area of the space, in m2, and - ?R,i = utilization factor determined using Table 4.3.2.9.B.",QECB2015,Div B,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,4.3.2.9.(3),4.3.2.9. Determination of the Daylight Supply Factor for Toplighting,"The room cavity ratio, RCR, shall be calculated using the following equation: where H = height of the space, in m, L = length of the space, in m, and W = width of the space, in m.",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,QC,NECB,Div B,4.3.2.9.(3),Determination of the Daylight Supply Factor for Toplighting,"The room cavity ratio, RCR, shall be calculated using the following equation:where- H = height of the space, in m, - L = length of the space, in m, and - W = width of the space, in m.",QECB2015,Div B,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,4.3.3.1.(1),4.3.3.1. Determination of Interior Lighting Energy Allowance,"The interior lighting energy allowance, ILEA, in (W·h)/a, which is the maximum allowed annual energy consumption of all interior lighting complying with the prescriptive lighting power densities determined using the space-by-space method in Article 4.2.1.6. and with the prescriptive lighting controls in Subsection 4.2.2., shall be calculated using the following equation: where i = counter for spaces, N = total number of spaces in the proposed building, and Ei,prescriptive = annual energy consumption for lighting in a space, in (W·h)/a, calculated in accordance with Sentence (2).",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,4.3.3.1.(2),4.3.3.1. Determination of Interior Lighting Energy Allowance,"The annual energy consumption for lighting in each space, Ei,prescriptive, in (W·h)/a, shall be calculated using the following equation: where LPDi = lighting power density for the space, in W/m2, determined in accordance with Article 4.3.3.2., ADL,i = daylighted area, in m2, determined in accordance with Article 4.3.3.3., ANDL,i = non-daylighted area, inm2, determined in accordance with Article 4.3.3.4., teff,day,DL,i = effective annual daytime operational time in daylighted area, in h/a, determined in accordance with Article 4.3.3.5., teff,day,NDL,i = effective annual daytime operational time in non-daylighted area, in h/a, determined in accordance with Article 4.3.3.5., and teff,night,i = effective annual nighttime operational time, in h/a, determined in accordance with Article 4.3.3.5.",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,4.3.3.1.10.(1),4.3.3.10. Determination of Factors for Occupancy Control and Personal Control,"The factor for occupancy control, Focc,i, , shall be calculated using the following equation: where CA,i = factor to account for the relative absence of occupants in the space determined using Table 4.3.2.10.-A, and Cocc,ctrl,i = factor to account for the occupancy-sensing mechanism determined using Table 4.3.2.10.-B based on the minimum requirement for the applicable space according to the prescriptive path.",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,4.3.3.1.10.(2),4.3.3.10. Determination of Factors for Occupancy Control and Personal Control,"The factor for personal control, Fpers,i, shall be set to 1.",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,QC,NECB,Div B,4.3.3.10.(1),Determination of Factors for Occupancy Control and Personal Control,"The factor for occupancy control, Focc,i, , shall be calculated using the following equation:where- CA,i = factor to account for the relative absence of occupants in the space determined using Table 4.3.2.10.A, and - Cocc,ctrl,i = factor to account for the occupancy-sensing mechanism determined using Table 4.3.2.10.B based on the minimum requirement for the applicable space according to the prescriptive path.",QECB2015,Div B,,,,National Only,Yes,,,,,,,
2015,QC,NECB,Div B,4.3.3.10.(2),Determination of Factors for Occupancy Control and Personal Control,"The factor for personal control, Fpers,i, shall be set to 1.",QECB2015,Div B,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,4.3.3.2.(1),4.3.3.2. Determination of Lighting Power Density,"The lighting power density for a space, LPDi, shall be determined using Table 4.2.1.6.",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,Interior Lighting Controls,,,,,,
2015,QC,NECB,Div B,4.3.3.2.(1),Determination of Lighting Power Density,"The lighting power density for a space, LPDi, shall be determined using Table 4.2.1.6.",QECB2015,Div B,,,,National Only,Yes,,,,,,,
2015,QC,NECB,Div B,4.3.3.3.(1),Determination of Daylighted Area,"The daylighted area of a space, ADL,i, in m2, shall be identical to that for the proposed building as determined in Article 4.3.2.3.",QECB2015,Div B,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,4.3.3.3.(1),4.3.3.3. Determination of Daylighted Area,"The daylighted area of a space, ADL,i, inm2, shall be identical to that for the proposed building as determined in Article 4.3.2.3.",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,4.3.3.4.(1),4.3.3.4. Determination of Non-Daylighted Area,"The non-daylighted area of a space, ANDL,i, in m2, shall be identical to that for the proposed building as determined in Article 4.3.2.4.",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,QC,NECB,Div B,4.3.3.4.(1),Determination of Non-Daylighted Area,"The non-daylighted area of a space, ANDL,i, in m2, shall be identical to that for the proposed building as determined in Article 4.3.2.4.",QECB2015,Div B,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,4.3.3.5.(1),4.3.3.5. Determination of Effective Annual Operational Times,"The effective annual daytime operational time of the daylighted area, teff,day,DL,i, in h/a, shall be calculated using the following equation: where tday,i = annual operational time of space during daytime, in h, determined in accordance with Article 4.3.3.6., FDL,i = factor for daylight harvesting determined in accordance with Article 4.3.3.7., Focc,i = factor for occupancy control determined in accordance with Article 4.3.3.10., and Fpers,,i = factor for personal control determined in accordance with Article 4.3.3.10.",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,QC,NECB,Div B,4.3.3.5.(1),Determination of Effective Annual Operational Times,"The effective annual daytime operational time of the daylighted area, teff,day,DL,i, in h/a, shall be calculated using the following equation:where- tday,i = annual operational time of space during daytime, in h, determined in accordance with Article 4.3.3.6., - FDL,i = factor for daylight harvesting determined in accordance with Article 4.3.3.7., - Focc,i = factor for occupancy control determined in accordance with Article 4.3.3.10., and - Fpers,,i = factor for personal control determined in accordance with Article 4.3.3.10.",QECB2015,Div B,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,4.3.3.5.(2),4.3.3.5. Determination of Effective Annual Operational Times,"The effective annual daytime operational time of the non-daylighted area, teff,day,NDL,i, in h/a, shall be calculated using the following equation: where tday,i = annual operational time of space during daytime, in h, determined in accordance with Article 4.3.3.6., Focc,i = factor for occupancy control determined in accordance with Article 4.3.3.10., and Fpers,,i = factor for personal control determined in accordance with Article 4.3.3.10.",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,QC,NECB,Div B,4.3.3.5.(2),Determination of Effective Annual Operational Times,"The effective annual daytime operational time of the non-daylighted area, teff,day,NDL,i, in h/a, shall be calculated using the following equation:where- tday,i = annual operational time of space during daytime, in h, determined in accordance with Article 4.3.3.6., - Focc,i = factor for occupancy control determined in accordance with Article 4.3.3.10., and - Fpers,,i = factor for personal control determined in accordance with Article 4.3.3.10.",QECB2015,Div B,,,,National Only,Yes,,,,,,,
