ID,SEQ,DOCTYPE,DOCID,IDWITHINDOC,DIVISION,PROVISION,ARTICLE_TITLE,FRAG_DOCUMENT,FRAG_DOCUMENT_NOWHITESPACE,WORDCOUNT,PARTNUM,SECTIONNUM,SUBSECTIONNUM,ARTICLENUM,SENTENCENUM
1428718,157528.0,E,necb2015_divb,360.0,B,5.3.1.1.(1),Application,"Except as provided in Article 5.3.1.2., this Section applies only to buildings whose occupancy is known, for which sufficient information is known from the specifications for the HVAC components listed in Table 5.3.2.3. whose  i value is 1 in Table 5.3.2.2., and whose HVAC system meets the following criteria: it is one of the types listed in Table 5.3.1.1.-A, the heating system’s energy type is natural gas, propane, fuel oil or electricity, the cooling system’s energy type is electricity, the heat pump’s energy type is electricity, and when required by Table 5.3.2.2., its components’ trade-off values listed in Table 5.3.2.3. fall within the ranges listed in Table 5.3.1.1.-B.","exceptasprovidedinarticle5.3.1.2.,thissectionappliesonlytobuildingswhoseoccupancyisknown,forwhichsufficientinformationisknownfromthespecificationsforthehvaccomponentslistedintable5.3.2.3.whose?ivalueis1intable5.3.2.2.,andwhosehvacsystemmeetsthefollowingcriteria:itisoneofthetypeslistedintable5.3.1.1.-a,theheatingsystem’senergytypeisnaturalgas,propane,fueloilorelectricity,thecoolingsystem’senergytypeiselectricity,theheatpump’senergytypeiselectricity,andwhenrequiredbytable5.3.2.2.,itscomponents’trade-offvalueslistedintable5.3.2.3.fallwithintherangeslistedintable5.3.1.1.-b.",108.0,5.0,3,1,1,1
1428720,157544.0,E,necb2015_divb,378.0,B,6.1.1.2.(1),Application,"Except for systems and equipment used exclusively for firefighting services, this Part applies to service water heating and pumping systems.","exceptforsystemsandequipmentusedexclusivelyforfirefightingservices,thispartappliestoservicewaterheatingandpumpingsystems.",20.0,6.0,1,1,2,1
1428721,157564.0,E,necb2015_divb,398.0,B,6.2.4.2.(1),Shutdown,"Except for systems whose storage capacity is less than 100 L, each service water heating system shall be equipped with a readily accessible and clearly labeled shut-off device that allows the system, including any heating elements installed along the pipes to maintain temperature, to be shut-off. (See Note A-6.2.4.2.(1).)","exceptforsystemswhosestoragecapacityislessthan100l,eachservicewaterheatingsystemshallbeequippedwithareadilyaccessibleandclearlylabeledshut-offdevicethatallowsthesystem,includinganyheatingelementsinstalledalongthepipestomaintaintemperature,tobeshut-off.(seenotea-6.2.4.2.(1).)",49.0,6.0,2,4,2,1
1429337,157413.0,E,necb2015_divb,245.0,B,5.2.2.3.(3),Duct Sealing,Return ducts located within conditioned space or in spaces used as return air plenums need not comply with Sentence 5.2.2.3.(1).,returnductslocatedwithinconditionedspaceorinspacesusedasreturnairplenumsneednotcomplywithsentence5.2.2.3.(1).,20.0,5.0,2,2,3,3
1429953,157642.0,E,necb2015_divb,476.0,B,8.4.2.8.(1),Building Envelope,"The energy model calculations shall account for heat transfer through walls, roofs and floors for each thermal block, while accounting for the dynamic response due to the thermal characteristics of the particular assembly.","theenergymodelcalculationsshallaccountforheattransferthroughwalls,roofsandfloorsforeachthermalblock,whileaccountingforthedynamicresponseduetothethermalcharacteristicsoftheparticularassembly.",33.0,8.0,4,2,8,1
1429958,157696.0,E,necb2015_divb,530.0,B,8.4.4.3.(1),Building Envelope Components,"Except as provided in Sentence 8.4.4.3.(2), the solar absorptance of each opaque building assembly shall be modeled as being identical to that determined for the proposed building in Sentence 8.4.3.3.(1).","exceptasprovidedinsentence8.4.4.3.(2),thesolarabsorptanceofeachopaquebuildingassemblyshallbemodeledasbeingidenticaltothatdeterminedfortheproposedbuildinginsentence8.4.3.3.(1).",30.0,8.0,4,4,3,1
1429962,157320.0,E,necb2015_divb,152.0,B,4.2.2.3.(1),Determination of Primary and Secondary Sidelighted Areas,The total primary sidelighted area shall refer to the combined primary sidelighted areas without double-counting overlapping areas. (See Note A-4.2.2.3.(1) and (5).),thetotalprimarysidelightedareashallrefertothecombinedprimarysidelightedareaswithoutdouble-countingoverlappingareas.(seenotea-4.2.2.3.(1)and(5).),22.0,4.0,2,2,3,1
1429973,157601.0,E,necb2015_divb,435.0,B,7.2.2.2.(1),Branch Circuits,Branch circuit conductors shall be sized for a maximum voltage drop of 3% at design load.,branchcircuitconductorsshallbesizedforamaximumvoltagedropof3%atdesignload.,16.0,7.0,2,2,2,1
1430605,157362.0,E,necb2015_divb,194.0,B,4.3.2.5.(1),Determination of Effective Annual Operational Times,"The effective annual daytime operational time of the daylighted area, teff,day,DL,i, in h/a, shall be calculated using the following equation: teff,day,DL,i=tday,i FDL,i F occ,i Fpers,iwheretday,i= annual operational time of the space during daytime, in h, determined in accordance with Article 4.3.2.6., FDL,i= factor for daylight harvesting determined in accordance with Article 4.3.2.7., Focc,i= factor for occupancy control determined in accordance with Article 4.3.2.10., and Fpers,i= factor for personal control determined in accordance with Article 4.3.2.10.","theeffectiveannualdaytimeoperationaltimeofthedaylightedarea,teff,day,dl,i,inh/a,shallbecalculatedusingthefollowingequation:teff,day,dl,i=tday,i?fdl,i?focc,i?fpers,iwheretday,i=annualoperationaltimeofthespaceduringdaytime,inh,determinedinaccordancewitharticle4.3.2.6.,fdl,i=factorfordaylightharvestingdeterminedinaccordancewitharticle4.3.2.7.,focc,i=factorforoccupancycontroldeterminedinaccordancewitharticle4.3.2.10.,andfpers,i=factorforpersonalcontroldeterminedinaccordancewitharticle4.3.2.10.",72.0,4.0,3,2,5,1
1430609,157600.0,E,necb2015_divb,434.0,B,7.2.2.1.(1),Feeders,Feeder conductors shall be sized for a maximum voltage drop of 2% at design load.,feederconductorsshallbesizedforamaximumvoltagedropof2%atdesignload.,15.0,7.0,2,2,1,1
1431221,157676.0,E,necb2015_divb,510.0,B,8.4.3.5.(1),Purchased Energy,"Where the proposed building uses purchased energy for space heating or cooling or service water heating, Sentences 8.4.3.5.(2)to 8.4.3.5.(5) shall apply.","wheretheproposedbuildingusespurchasedenergyforspaceheatingorcoolingorservicewaterheating,sentences8.4.3.5.(2)to8.4.3.5.(5)shallapply.",21.0,8.0,4,3,5,1
1431229,157384.0,E,necb2015_divb,216.0,B,4.3.3.1.(2),Determination of Interior Lighting Energy Allowance,"The annual energy consumption for lighting in each space, Ei,prescriptive, in (W·h)/a, shall be calculated using the following equation: Ei,prescriptive=LPDi ADL ,i teff,day,DL,i+teff,night,i +ANDL,i teff,day,NDL,i+teff,nigh t,iwhereLPDi= lighting power density for the space, in W/m2, determined in accordance with Article 4.3.3.2., ADL,i= daylighted area, in m2, determined in accordance with Article 4.3.3.3., ANDL,i= non-daylighted area, in m2, determined in accordance with Article 4.3.3.4., teff,day,DL,i= effective annual daytime operational time in daylighted area, in h/a, determined in accordance with Article 4.3.3.5., teff,day,NDL,i= effective annual daytime operational time in non-daylighted area, in h/a, determined in accordance with Article 4.3.3.5., and teff,night,i= effective annual nighttime operational time, in h/a, determined in accordance with Article 4.3.3.5.","theannualenergyconsumptionforlightingineachspace,ei,prescriptive,in(w·h)/a,shallbecalculatedusingthefollowingequation:ei,prescriptive=lpdi?adl,i?teff,day,dl,i+teff,night,i+andl,i?teff,day,ndl,i+teff,night,iwherelpdi=lightingpowerdensityforthespace,inw/m2,determinedinaccordancewitharticle4.3.3.2.,adl,i=daylightedarea,inm2,determinedinaccordancewitharticle4.3.3.3.,andl,i=non-daylightedarea,inm2,determinedinaccordancewitharticle4.3.3.4.,teff,day,dl,i=effectiveannualdaytimeoperationaltimeindaylightedarea,inh/a,determinedinaccordancewitharticle4.3.3.5.,teff,day,ndl,i=effectiveannualdaytimeoperationaltimeinnon-daylightedarea,inh/a,determinedinaccordancewitharticle4.3.3.5.,andteff,night,i=effectiveannualnighttimeoperationaltime,inh/a,determinedinaccordancewitharticle4.3.3.5.",108.0,4.0,3,3,1,2
1431884,157533.0,E,necb2015_divb,365.0,B,5.3.2.2.(1),"Determination of Components to Be Included,  i","The value of the component factor,  i, to be used in the equation in Sentence 5.3.2.1.(1) shall be taken from Table 5.3.2.2.","thevalueofthecomponentfactor,?i,tobeusedintheequationinsentence5.3.2.1.(1)shallbetakenfromtable5.3.2.2.",22.0,5.0,3,2,2,1
1431888,157402.0,E,necb2015_divb,234.0,B,5.1.1.2.(1),Application,"Except as permitted in Sentences 5.1.1.2.(2)and 5.1.1.2.(3), and except for systems and equipment used exclusively for the control of smoke in the event of a fire, this Part applies to heating, ventilating and air-conditioning systems and equipment.","exceptaspermittedinsentences5.1.1.2.(2)and5.1.1.2.(3),andexceptforsystemsandequipmentusedexclusivelyforthecontrolofsmokeintheeventofafire,thispartappliestoheating,ventilatingandair-conditioningsystemsandequipment.",37.0,5.0,1,1,2,1
1432561,157691.0,E,necb2015_divb,525.0,B,8.4.4.1.(6),General,Climatic data used in the compliance calculations for the proposed building shall be applied.,climaticdatausedinthecompliancecalculationsfortheproposedbuildingshallbeapplied.,14.0,8.0,4,4,1,6
1432563,157441.0,E,necb2015_divb,273.0,B,5.2.3.3.(2),Variable-Air-Volume Fan Systems,"In variable-air-volume systems, any individual supply, relief or return fan with a power demand greater than 7.5 kW and less than 25 kW, as calculated using the equation in Sentence 5.2.3.2.(1), shall incorporate controls and devices such that, if air delivery volume is reduced to 50% of design air volume, the corresponding fan power demand will be no more than 55% of design wattage, based on the manufacturer‘s test data.","invariable-air-volumesystems,anyindividualsupply,relieforreturnfanwithapowerdemandgreaterthan7.5kwandlessthan25kw,ascalculatedusingtheequationinsentence5.2.3.2.(1),shallincorporatecontrolsanddevicessuchthat,ifairdeliveryvolumeisreducedto50%ofdesignairvolume,thecorrespondingfanpowerdemandwillbenomorethan55%ofdesignwattage,basedonthemanufacturer‘stestdata.",70.0,5.0,2,3,3,2
1432564,157330.0,E,necb2015_divb,162.0,B,4.2.2.4.(2),Determination of Daylighted Area Under Roof Monitors,"The daylighted area under each roof monitor shall be calculated as the product of Clauses 4.2.2.4.(2)(a)and 4.2.2.4.(2)(b): the width of the vertical glazing above the ceiling plus the smallest of the following measurements applied to each side of the glazing: 0.6 m, the distance to any vertical obstruction that is 1.5 m or more in height, or the distance to the edge of any primary sidelighted area, and the smallest of the following measurements applied horizontally from the bottom edge of the glazing: the monitor’s sill height, which is the vertical distance from the floor to the bottom edge of the monitor’s glazing, or the distance to the nearest face of any vertical obstruction where any part of the obstruction is farther away than the difference between the height of the obstruction and the monitor’s sill height. (See Note A-4.2.2.4.(2).)","thedaylightedareaundereachroofmonitorshallbecalculatedastheproductofclauses4.2.2.4.(2)(a)and4.2.2.4.(2)(b):thewidthoftheverticalglazingabovetheceilingplusthesmallestofthefollowingmeasurementsappliedtoeachsideoftheglazing:0.6m,thedistancetoanyverticalobstructionthatis1.5mormoreinheight,orthedistancetotheedgeofanyprimarysidelightedarea,andthesmallestofthefollowingmeasurementsappliedhorizontallyfromthebottomedgeoftheglazing:themonitor’ssillheight,whichistheverticaldistancefromthefloortothebottomedgeofthemonitor’sglazing,orthedistancetothenearestfaceofanyverticalobstructionwhereanypartoftheobstructionisfartherawaythanthedifferencebetweentheheightoftheobstructionandthemonitor’ssillheight.(seenotea-4.2.2.4.(2).)",140.0,4.0,2,2,4,2
1432569,157542.0,E,necb2015_divb,376.0,B,5.5.1.1.(1),Attributions to Acceptable Solutions,"For the purpose of compliance with this Code as required in Clause 1.2.1.1.(1)(b), the objective and functional statements attributed to the acceptable solutions in this Part shall be the objective and functional statements listed in Table 5.5.1.1. (See Note A-1.1.3.1.(1).)","forthepurposeofcompliancewiththiscodeasrequiredinclause1.2.1.1.(1)(b),theobjectiveandfunctionalstatementsattributedtotheacceptablesolutionsinthispartshallbetheobjectiveandfunctionalstatementslistedintable5.5.1.1.(seenotea-1.1.3.1.(1).)",40.0,5.0,5,1,1,1
1432982,157242.0,E,necb2015_divb,74.0,B,3.2.3.3.(3),Thermal Characteristics of Floors in Contact with the Ground,"Floors-on-ground with no embedded heating ducts, cables or heating or cooling pipes that are required to be insulated shall have insulation placed on their top or bottom surface for a distance of not less than 1.2 m from their perimeter or over their full area as shown in Table 3.2.3.1. for the applicable heating-degree-day category.","floors-on-groundwithnoembeddedheatingducts,cablesorheatingorcoolingpipesthatarerequiredtobeinsulatedshallhaveinsulationplacedontheirtoporbottomsurfaceforadistanceofnotlessthan1.2mfromtheirperimeterorovertheirfullareaasshownintable3.2.3.1.fortheapplicableheating-degree-daycategory.",55.0,3.0,2,3,3,3
1433206,157685.0,E,necb2015_divb,519.0,B,8.4.3.9.(1),Ice Plants,"Where the proposed buildingcontains an ice plant that recovers heat but the energy modeling software does not allow for modeling of the ice plant and/or of heat recovery from this ice plant, the plant shall be modeled as a water-cooled, double-bundle water chiller.","wheretheproposedbuildingcontainsaniceplantthatrecoversheatbuttheenergymodelingsoftwaredoesnotallowformodelingoftheiceplantand/orofheatrecoveryfromthisiceplant,theplantshallbemodeledasawater-cooled,double-bundlewaterchiller.",43.0,8.0,4,3,9,1
1433209,157731.0,E,necb2015_divb,565.0,B,8.4.4.9.(4),Heating System,"Except as provided in Sentence 8.4.4.9.(5), the energy type of the reference building’s heating system shall be modeled as being identical to the energy type of the proposed building’s heating system.","exceptasprovidedinsentence8.4.4.9.(5),theenergytypeofthereferencebuilding’sheatingsystemshallbemodeledasbeingidenticaltotheenergytypeoftheproposedbuilding’sheatingsystem.",31.0,8.0,4,4,9,4
1433211,157353.0,E,necb2015_divb,185.0,B,4.3.1.3.(3),Compliance,"Interior lighting shall be deemed to comply with this Section where the total annual energy consumption of interior lighting in the proposed building calculated in accordance with Subsection 4.3.2. is less than or equal to the maximum allowed annual energy consumption of interior lighting in the reference building calculated in accordance with Subsection 4.3.3., or the total annual energy consumption of interior lighting in the proposed building calculated in accordance with CSA C873.4-14 Building Energy Estimation Methodology – Part 4 – Energy Consumption for Lighting is less than or equal to the maximum allowed annual energy consumption of interior lighting in the reference building calculated in accordance with that same standard.","interiorlightingshallbedeemedtocomplywiththissectionwherethetotalannualenergyconsumptionofinteriorlightingintheproposedbuildingcalculatedinaccordancewithsubsection4.3.2.islessthanorequaltothemaximumallowedannualenergyconsumptionofinteriorlightinginthereferencebuildingcalculatedinaccordancewithsubsection4.3.3.,orthetotalannualenergyconsumptionofinteriorlightingintheproposedbuildingcalculatedinaccordancewithcsac873.4-14buildingenergyestimationmethodology–part4–energyconsumptionforlightingislessthanorequaltothemaximumallowedannualenergyconsumptionofinteriorlightinginthereferencebuildingcalculatedinaccordancewiththatsamestandard.",111.0,4.0,3,1,3,3
1433213,157378.0,E,necb2015_divb,210.0,B,4.3.2.9.(2),Determination of the Daylight Supply Factor for Toplighting,"The mean daylight factor for toplighting, Di, shall be calculated using the following equation: Di=tD65,i kskyl,1,i k skyl,2,i kskyl,3,i ARb ,iARG,i hR,iwhere D65,i= luminous transmittance of the roof glazing for standard illuminant D65, kskyl,1,i= factor to account for framing defined as the ratio of glazed area to overall area of the opening including area of framing (if unknown, value shall be set to 0.7), kskyl,2,i= factor to account for dirt accumulation (if unknown, value shall be set to 0.9), kskyl,3,i= factor to account for non-perpendicular light incidence (if unknown, value shall be set to 0.85), ARb,i= area of the openings providing toplighting (area of rough opening), in m2, ARG,i= area of the space, in m2, and  R,i= utilization factor determined using Table 4.3.2.9.-B.","themeandaylightfactorfortoplighting,di,shallbecalculatedusingthefollowingequation:di=td65,i?kskyl,1,i?kskyl,2,i?kskyl,3,i?arb,iarg,i?hr,iwhere?d65,i=luminoustransmittanceoftheroofglazingforstandardilluminantd65,kskyl,1,i=factortoaccountforframingdefinedastheratioofglazedareatooverallareaoftheopeningincludingareaofframing(ifunknown,valueshallbesetto0.7),kskyl,2,i=factortoaccountfordirtaccumulation(ifunknown,valueshallbesetto0.9),kskyl,3,i=factortoaccountfornon-perpendicularlightincidence(ifunknown,valueshallbesetto0.85),arb,i=areaoftheopeningsprovidingtoplighting(areaofroughopening),inm2,arg,i=areaofthespace,inm2,and?r,i=utilizationfactordeterminedusingtable4.3.2.9.-b.",117.0,4.0,3,2,9,2
