Code Year,Province/Territory,Code Book,National Division,National Sentence Number,National Article Title,National Sentence Text,National Article Title (FR),National Sentence Text (FR),P/T Document,P/T Division,P/T Sentence Number,P/T Article Title,P/T Sentence Text,P/T Sentence Text (FR),Difference Type,Variation,Variation Label,Text Difference Tracked,P/T Article Title (FR),Exception,Comments,Text Difference Tracked (FR),Difference Type Updated,Exception Updated,Variation Updated
2015,ON,NPC,Div B,2.6.1.7.(6),Relief Valves ,"The temperature-relief valve required in Clause (4)(b) shall have a temperature-sensing element located within the top 150 mm of the tank, and be designed to open and discharge sufficient water to keep the temperature of the water in the tank from exceeding 99°C under all operating conditions.",,,obc2019_divb,Div B,7.6.1.12.(6),7.6.1.12. Relief Valves (See Appendix A.),"The temperature relief valve required in Clause (4)(b) shall,(a) have a temperature sensing element located within the top 150 mm of the tank, and (b) be designed to open and discharge sufficient water to keep the temperature of the water in the tank from exceeding 99°C under all operating conditions. ",,Common Sentence,No,Plumbing ,,,,,,,,
2015,ON,NPC,Div B,2.6.1.7.(7),Relief Valves ,No shut-off valve shall be installed on the pipe between any tank and the relief valves or on the discharge lines from such relief valves.,,,obc2019_divb,Div B,7.6.1.12.(7),7.6.1.12. Relief Valves (See Appendix A.),No shut-off valve shall be installed on the pipe between any tank and the relief valves or on the discharge lines from such relief valves.,,Common Sentence,No,Plumbing ,,,,,,,,
2015,ON,NPC,Div B,,,,,,obc2019_divb,Div B,7.6.1.13.(1),7.6.1.13. Solar Domestic Hot Water Systems,"Except as provided in Sentence (2), a system for solar heating of potable water shall be installed in accordance with good engineering practice.",,P/T Only,Yes,Plumbing ,,,,,,,,
2015,ON,NPC,Div B,2.6.1.8.(1),Solar Domestic Hot Water Systems ,Systems for solar heating of potable water shall be installed in conformance with CSA CAN/CSA-F383 Installation of Packaged Solar Domestic Hot Water Systems,,,obc2019_divb,Div B,7.6.1.13.(2),7.6.1.13. Solar Domestic Hot Water Systems,"Packaged systems for solar heating of potable water in residential occupancies shall be installed in conformance with CAN/CSA-F383, ""Installation of Packaged Solar Domestic Hot Water Systems"".",,Common Sentence,Yes,Plumbing ,,,,,,,,
2015,ON,NPC,Div B,2.6.1.9.(1),Water Hammer ,Provision shall be made to protect the water distribution system from the adverse effects of water hammer. (See Note A-2.6.1.9.(1).),,,obc2019_divb,Div B,7.6.1.14.(1),7.6.1.14. Water Hammer,Provision shall be made to protect the water distribution system from the adverse effects of water hammer. (See Appendix A.),,Common Sentence,No,Plumbing ,,,,,,,,
2015,ON,NPC,Div B,2.6.1.10.(1),Mobile Home Water Service ,"A water service pipe intended to serve a mobile home shall be not less than ¾ inch in size, terminate above ground, and be provided with a tamperproof terminal connection that is capable of being repeatedly connected, disconnected and sealed, a protective concrete pad, a means to protect it from frost heave, and a curb stop and a means of draining that part of the pipe located above the frost line when not in use.",,,obc2019_divb,Div B,7.6.1.15.(1),7.6.1.15. Mobile Home Water Service,"A water service pipe intended to serve a mobile home shall,(a) be not less than ¾ in. in size, (b) be terminated above ground, and (c) be provided with, (i) a tamperproof terminal connection that is capable of being repeatedly connected, disconnected and sealed, (ii) a protective concrete pad, (iii) a means to protect it from frost heave, and (iv) a curb stop and a means of draining that part of the pipe located above the frost line when not in use. ",,Common Sentence,No,Plumbing ,,,,,,,,
2015,ON,NPC,Div B,2.6.1.11.(1),Thermal Expansion ,"Where thermal expansion can occur, protection shall be provided for check valves required by Article 2.6.1.5., backflow preventers required by Sentence 2.6.2.1.(3), and pressure-reducing valves required by Article 2.6.3.3.",,,obc2019_divb,Div B,7.6.1.16.(1),7.6.1.16. Thermal Expansion,"Protection against thermal expansion shall be required when a check valve is required by Article 7.6.1.10., a backflow preventer is required by Article 7.6.2.2., or a pressure reducing valve is required by Article 7.6.3.3. (See Appendix A.)",,Common Sentence,No,Plumbing ,,,,,,,,
2015,ON,NPC,Div B,2.6.2.1.(1),Connection of Systems ,"Except as provided in Sentence 2.6.2.1.(2), connections to potable water systems shall be designed and installed so that non-potable water or substances that may render the water non-potable cannot enter the system.",,,obc2019_divb,Div B,7.6.2.1.(1),7.6.2.1. Connection of Systems,Connections to potable water systems shall be designed and installed so that non-potable water or substances that may render the water non-potable cannot enter the system.,,Common Sentence,Yes,Plumbing ,,,,,,,,
2015,ON,NPC,Div B,2.6.2.1.(2),Connection of Systems ,A water treatment device or apparatus shall not be installed unless it can be demonstrated that the device or apparatus will not introduce substances into the system that may endanger health.,,,obc2019_divb,Div B,,,,,National Only,Yes,Plumbing ,,,,,,,,
2015,ON,NPC,Div B,,,,,,obc2019_divb,Div B,7.6.2.1.(2),7.6.2.1. Connection of Systems,No connection shall be made between a potable water system supplied with water from a drinking water system and any other potable water system without the consent of the water purveyor.,,P/T Only,Yes,Plumbing ,,,,,,,,
2015,ON,NPC,Div B,2.6.2.1.(3),Connection of Systems ,"Backflow preventers shall be selected and installed in conformance with CSA B64.10, Selection and Installation of Backflow Preventers (See Note A-2.6.2.1.(3).)",,,obc2019_divb,Div B,,,,,National Only,Yes,Plumbing ,,,,,,,,
2015,ON,NPC,Div B,2.6.2.2.(1),Back-Siphonage ,"Potable water connections to fixtures, tanks, vats or other devices not subject to pressure above atmospheric and containing other than potable water shall be installed so as to prevent back-siphonage in conformance with Sentence 2.6.2.2.(2).",,,obc2019_divb,Div B,7.6.2.2.(1),7.6.2.2. Back-Siphonage,Every potable water system that supplies a fixture or tank that is not subject to pressures above atmospheric shall be protected against back-siphonage by a backflow preventer.,,Common Sentence,Yes,Plumbing ,,,,,,,,
2015,ON,NPC,Div B,,,,,,obc2019_divb,Div B,7.6.2.2.(2),7.6.2.2. Back-Siphonage,"Where a potable water supply is connected to a boiler, tank, cooling jacket, lawn sprinkler system or other device where a non-potable fluid may be under pressure that is above atmospheric or the water outlet may be submerged in the non-potable fluid, the water supply shall be protected against backflow by a backflow preventer.",,P/T Only,Yes,Plumbing ,,,,,,,,
2015,ON,NPC,Div B,2.6.2.2.(2),Back-Siphonage ,"Except as provided in Sentence 2.6.2.10.(2), back-siphonage shall be prevented by the installation of an air gap, an atmospheric vacuum breaker, a pressure vacuum breaker, a spill-resistant pressure vacuum breaker, a hose connection vacuum breaker, a dual check valve backflow preventer with atmospheric port, a double check valve assembly, a reduced pressure principle backflow preventer, a dual check valve backflow preventer, a laboratory faucet type vacuum breaker, or a dual check valve backflow preventer with vent.",,,obc2019_divb,Div B,,,,,National Only,Yes,Plumbing ,,,,,,,,
2015,ON,NPC,Div B,2.6.2.7.(1),Hose Bibb ,"Where a hose bibb is installed outside a building, inside a garage or in an area where there is an identifiable risk of contamination, the potable water system shall be protected against backflow through the hose bibb.",,,obc2019_divb,Div B,7.6.2.2.(3),7.6.2.2. Back-Siphonage,"Where a hose bibb is installed outside a building, inside a garage, or where there is an identifiable risk of contamination, the potable water system shall be protected against backflow by a backflow preventer. ",,Common Sentence,No,Plumbing ,,,,,,,,
2015,ON,NPC,Div B,2.6.2.3.(1),Backflow Caused by Back Pressure ,"Potable water connections to fixtures, tanks, vats, boilers or other devices containing other than potable water and subject to pressure above atmospheric shall be arranged to prevent backflow caused by back pressure in conformance with Sentences 2.6.2.3.(2) and 2.6.2.3.(3). ",,,obc2019_divb,Div B,7.6.2.3.(1),7.6.2.3. Protection from Backflow,"Except as provided in Sentence (3) and Articles 7.6.2.4. to 7.6.2.6., where a backflow preventer is required by this Subsection, the backflow preventer shall be selected, installed and tested in conformance with CSA B64.10, ""Selection and Installation of Backflow Preventers"".",,Common Sentence,Yes,Plumbing ,,,,,,,,
2015,ON,NPC,Div B,2.6.2.3.(2),Backflow Caused by Back Pressure ,"Except as provided in Article 2.6.2.4., backflow caused by back pressure of non-toxic substances into a potable water system shall be prevented by the installation of an air gap, a dual check valve backflow preventer with atmospheric port, a dual check valve backflow preventer, a dual check valve backflow preventer with vent, a double check valve assembly, or a reduced pressure principle backflow preventer.",,,obc2019_divb,Div B,7.6.2.3.(2),7.6.2.3. Protection from Backflow,Backflow preventers shall be provided in conformance with Sentence 7.2.10.10.(1).,,Common Sentence,Yes,Plumbing ,,,,,,,,
2015,ON,NPC,Div B,2.6.2.3.(3),Backflow Caused by Back Pressure ,"Backflow caused by back pressure of toxic substances into a potable water system shall be prevented by the installation of an air gap, or a reduced pressure principle backflow preventer.",,,obc2019_divb,Div B,7.6.2.3.(3),7.6.2.3. Protection from Backflow,Tank type water closet valves shall be provided with a back-siphonage preventer in conformance with Sentence 7.2.10.10.(2). ,,Common Sentence,Yes,Plumbing ,,,,,,,,
2015,ON,NPC,Div B,2.6.2.4.(1),Backflow from Fire Protection Systems ,A backflow preventer shall not be required in residential full flow-through fire sprinkler/standpipe systems in which the pipes and fittings are constructed of potable water system materials.,,,obc2019_divb,Div B,7.6.2.4.(1),7.6.2.4. Backflow from Fire Protection Systems,"A backflow preventer shall not be required in a residential full flow through fire sprinkler system, in which the pipe and fittings are constructed of potable water system materials.",,Common Sentence,No,Plumbing ,,,,,,,,
2015,ON,NPC,Div B,2.6.2.4.(2),Backflow from Fire Protection Systems ,"Except as required by Sentence 2.6.2.4.(4), potable water system connections to fire sprinkler and standpipe systems shall be protected against backflow caused by back-siphonage or back pressure in conformance with Clauses 2.6.2.4.(2) to 2.6.2.4.(2): residential partial flow-through fire sprinkler/standpipe systems in which the pipes and fittings are constructed of potable water system materials shall be protected by a dual check valve backflow preventer conforming to CSA B64.6.1-11 Dual Check Valve Backflow Preventers for Fire Protection Systems (DuCF) Class 1 fire sprinkler/standpipe systems shall be protected by a single check valve backflow preventer conforming to CSA B64.9, Single Check Valve Backflow Preventers for Fire Protection Systems (SCVAF) provided that the systems do not use antifreeze or other additives of any kind and that all pipes and fittings are constructed of potable water system materials, Class 1 fire sprinkler/standpipe systems not covered by Sentence 2.6.2.4.(2) as well as Class 2 and Class 3 fire sprinkler/standpipe systems shall be protected by a double check valve backflow preventer conforming to CSA B64.5.1,  Double Check Valve Backflow Preventers for Fire Protection Systems (DCVAF) provided that the systems do not use antifreeze or other additives of any kind, Class 1, Class 2 and Class 3 fire sprinkler/standpipe systems in which antifreeze or other additives are used shall be protected by a reduced pressure principle backflow preventer conforming to CSA B64.4.1, Reduced Pressure Principle Backflow Preventers for Fire Protection Systems (RPF) installed on the portion of the system that uses the additives and the balance of the system shall be protected as required by Sentence 2.6.2.4.(2) or 2.6.2.4.(2), Class 4 and Class 5 fire sprinkler/standpipe systems shall be protected by a reduced pressure principle backflow preventer conforming to CSA B64.4.1, Reduced Pressure Principle Backflow Preventers for Fire Protection Systems (RPF) or Class 6 fire sprinkler/standpipe systems shall be protected by a double check valve backflow preventer conforming to CSA B64.5.1, Double Check Valve Backflow Preventers for Fire Protection Systems (DCVAF) or where a potentially severe health hazard may be caused by backflow, by a reduced pressure principle backflow preventer conforming to CSA B64.4.1, Reduced Pressure Principle Backflow Preventers for Fire Protection Systems (RPF)",,,obc2019_divb,Div B,7.6.2.4.(2),7.6.2.4. Backflow from Fire Protection Systems,"Except as required in Sentence (4), potable water system connections to fire sprinkler and standpipe systems shall be protected against backflow caused by back-siphonage or back pressure in conformance with the following Clauses:(a) Residential partial flow through fire sprinkler systems in which the pipes and fittings are constructed of potable water system materials shall be protected by a dual check valve backflow preventer conforming to CSA B64.6.1, ""Dual Check Valve Backflow Preventers for Fire Protection Systems (DuCF)"", (b) Class 1 fire sprinkler/standpipe systems shall be protected by a single check valve backflow preventer conforming to CSA B64.9, ""Single Check Valve Backflow Preventers for Fire Protection Systems (SCVAF)"", provided that the systems do not use antifreeze or other additives of any kind and all pipes and fittings are constructed of potable water system materials, (c) Class 1 fire sprinkler/standpipe systems not covered by Clause (b) as well as Class 2 and Class 3 fire sprinkler/standpipe systems shall be protected by a double check valve backflow preventer conforming to CSA B64.5.1, ""Double Check Valve Backflow Preventers for Fire Protection Systems (DCVAF)"", provided that the systems do not use antifreeze or other additives of any kind, (d) Class 1, Class 2 or Class 3 fire sprinkler/standpipe systems, in which antifreeze or other additives are used, shall be protected by a reduced pressure principle backflow preventer conforming to CSA B64.4.1, ""Reduced Pressure Principle Backflow Preventers for Fire Protection Systems (RPF)"", installed on the portion of the system that uses the additives and the balance of the system shall be protected as required by Clause (b) or (c), (e) Class 4 and Class 5 fire sprinkler/standpipe systems shall be protected by a reduced pressure principle backflow preventer conforming to CSA B64.4.1, ""Reduced Pressure Principle Backflow Preventers for Fire Protection Systems (RPF)"", (f) Class 6 fire sprinkler/standpipe systems shall be protected, () by a double check valve backflow preventer conforming to CSA B64.5.1, ""Double Check Valve Backflow Preventers for Fire Protection Systems (DCVAF)"", or (ii) where a severe hazard may be caused by backflow, by a reduced pressure principle backflow preventer conforming to CSA B64.4.1, ""Reduced Pressure Principle Backflow Preventers for Fire Protection Systems (RPF)"", and (g) backflow preventers on fire sprinkler and standpipe systems shall be selected and installed in conformance with Table 7.6.2.4. ",,Common Sentence,No,Plumbing ,,,,,,,,
